type,date,what is eu,what is brexit,what is article 50,what is single market
val1,1/3/16,4
val1,1/10/16,3
val1,1/17/16,4
val1,1/24/16,4
val1,1/31/16,5
val1,2/7/16,5
val1,2/14/16,8
val1,2/21/16,13
val1,2/28/16,6
val1,3/6/16,6
val1,3/13/16,6
val1,3/20/16,5
val1,3/27/16,4
val1,4/3/16,5
val1,4/10/16,6
val1,4/17/16,8
val1,4/24/16,8
val1,5/1/16,8
val1,5/8/16,9
val1,5/15/16,9
val1,5/22/16,13
val1,5/29/16,12
val1,6/1/16,5
val1,6/2/16,5
val1,6/3/16,5
val1,6/4/16,6
val1,6/5/16,5
val1,6/6/16,5
val1,6/7/16,11
val1,6/8/16,5
val1,6/9/16,9
val1,6/10/16,6
val1,6/11/16,6
val1,6/12/16,5
val1,6/13/16,4
val1,6/14/16,7
val1,6/15/16,5
val1,6/16/16,6
val1,6/17/16,5
val1,6/18/16,5
val1,6/19/16,7
val1,6/20/16,9
val1,6/21/16,19
val1,6/22/16,22
val1,6/23/16,42
val1,6/24/16,100
val1,6/25/16,33
val1,6/26/16,24
val1,6/27/16,16
val1,6/28/16,11
val1,6/29/16,11
val1,6/30/16,5
val1,7/3/16,7
val1,7/10/16,6
val1,7/17/16,4
val1,7/24/16,4
val1,7/31/16,4
val1,8/7/16,3
val1,8/14/16,2
val1,8/21/16,3
val1,8/28/16,3
val1,9/4/16,3
val1,9/11/16,4
val1,9/18/16,3
val1,9/25/16,4
val1,10/2/16,4
val1,10/9/16,4
val1,10/16/16,5
val1,10/23/16,4
val1,10/30/16,4
val1,11/6/16,5
val1,11/13/16,5
val1,11/20/16,5
val1,11/27/16,5
val1,12/4/16,5
val1,12/11/16,4
val1,12/18/16,3
val1,12/25/16,3

val2,1/3/16,,0.5
val2,1/10/16,,0.5
val2,1/17/16,,0.5
val2,1/24/16,,0.5
val2,1/31/16,,0.5
val2,2/7/16,,1
val2,2/14/16,,1
val2,2/21/16,,5
val2,2/28/16,,3
val2,3/6/16,,2
val2,3/13/16,,1
val2,3/20/16,,2
val2,3/27/16,,2
val2,4/3/16,,1
val2,4/10/16,,1
val2,4/17/16,,2
val2,4/24/16,,2
val2,5/1/16,,1
val2,5/8/16,,3
val2,5/15/16,,3
val2,5/22/16,,6
val2,5/29/16,,5
val2,6/5/16,,8
val2,6/12/16,,10
val2,6/19/16,,52
val2,6/26/16,,26
val2,7/3/16,,8
val2,7/10/16,,6
val2,7/17/16,,4
val2,7/24/16,,2
val2,7/31/16,,3
val2,8/7/16,,2
val2,8/14/16,,2
val2,8/21/16,,1
val2,8/28/16,,1
val2,9/4/16,,2
val2,9/11/16,,1
val2,9/18/16,,1
val2,9/25/16,,2
val2,10/2/16,,3
val2,10/9/16,,5
val2,10/16/16,,3
val2,10/23/16,,2
val2,10/30/16,,4
val2,11/6/16,,5
val2,11/13/16,,3
val2,11/20/16,,2
val2,11/27/16,,3
val2,12/4/16,,3
val2,12/11/16,,2
val2,12/18/16,,2
val2,12/25/16,,1


val3,1/3/16,,,0
val3,1/10/16,,,0
val3,1/17/16,,,0
val3,1/24/16,,,0
val3,1/31/16,,,0
val3,2/7/16,,,0
val3,2/14/16,,,0.5
val3,2/21/16,,,0.5
val3,2/28/16,,,0
val3,3/6/16,,,0
val3,3/13/16,,,0
val3,3/20/16,,,0
val3,3/27/16,,,0
val3,4/3/16,,,0
val3,4/10/16,,,0
val3,4/17/16,,,0.5
val3,4/24/16,,,0
val3,5/1/16,,,0
val3,5/8/16,,,0
val3,5/15/16,,,0
val3,5/22/16,,,0
val3,5/29/16,,,0.5
val3,6/5/16,,,0.5
val3,6/12/16,,,0.5
val3,6/19/16,,,19
val3,6/26/16,,,16
val3,7/3/16,,,2
val3,7/10/16,,,2
val3,7/17/16,,,1
val3,7/24/16,,,0.5
val3,7/31/16,,,0.5
val3,8/7/16,,,0.5
val3,8/14/16,,,0.5
val3,8/21/16,,,0.5
val3,8/28/16,,,0.5
val3,9/4/16,,,0.5
val3,9/11/16,,,0.5
val3,9/18/16,,,0.5
val3,9/25/16,,,0.5
val3,10/2/16,,,1
val3,10/9/16,,,1
val3,10/16/16,,,0.5
val3,10/23/16,,,0.5
val3,10/30/16,,,4
val3,11/6/16,,,1
val3,11/13/16,,,0.5
val3,11/20/16,,,0.5
val3,11/27/16,,,0.5
val3,12/4/16,,,1
val3,12/11/16,,,0.5
val3,12/18/16,,,0.5
val3,12/25/16,,,0.5



val4,1/3/16,,,,0.1
val4,1/10/16,,,,0.2
val4,1/17/16,,,,0
val4,1/24/16,,,,0.1
val4,1/31/16,,,,0
val4,2/7/16,,,,0.1
val4,2/14/16,,,,0.2
val4,2/21/16,,,,0.4
val4,2/28/16,,,,0.5
val4,3/6/16,,,,0.4
val4,3/13/16,,,,0.6
val4,3/20/16,,,,0.3
val4,3/27/16,,,,0.5
val4,4/3/16,,,,0
val4,4/10/16,,,,0.4
val4,4/17/16,,,,0.5
val4,4/24/16,,,,0.6
val4,5/1/16,,,,0.4
val4,5/8/16,,,,0.8
val4,5/15/16,,,,0.6
val4,5/22/16,,,,0.7
val4,5/29/16,,,,1
val4,6/5/16,,,,1
val4,6/12/16,,,,1
val4,6/19/16,,,,3
val4,6/26/16,,,,12
val4,7/3/16,,,,1
val4,7/10/16,,,,1
val4,7/17/16,,,,1
val4,7/24/16,,,,0.8
val4,7/31/16,,,,0.6
val4,8/7/16,,,,0.5
val4,8/14/16,,,,0
val4,8/21/16,,,,0.5
val4,8/28/16,,,,0.4
val4,9/4/16,,,,0.6
val4,9/11/16,,,,0.3
val4,9/18/16,,,,0.4
val4,9/25/16,,,,0.3
val4,10/2/16,,,,1
val4,10/9/16,,,,1
val4,10/16/16,,,,1
val4,10/23/16,,,,1
val4,10/30/16,,,,0.7
val4,11/6/16,,,,0.5
val4,11/13/16,,,,1
val4,11/20/16,,,,1
val4,11/27/16,,,,1
val4,12/4/16,,,,1
val4,12/11/16,,,,0.5
val4,12/18/16,,,,0.4
val4,12/25/16,,,,0.3
